CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3054,,,,,
PATH/LAB,86703,GLOBL,84714,1607688.95,1606193.7
PATH/LAB,86704,TOTAL,120466,2034320.88,2029365.19
PATH/LAB,86704,26,N/A,0,0
PATH/LAB,86704,GLOBL,120466,2034320.88,2029365.19
PATH/LAB,86705,TOTAL,41619,692894.6,691894.13
PATH/LAB,86705,GLOBL,41619,692894.6,691894.13
PATH/LAB,86706,TOTAL,180051,2724818.35,2719100.62
PATH/LAB,86706,26,N/A,0,0
PATH/LAB,86706,GLOBL,180051,2724818.35,2719100.62
PATH/LAB,86707,TOTAL,24861,406748.58,406245.32
PATH/LAB,86707,GLOBL,24861,406748.58,406245.32
PATH/LAB,86708,TOTAL,104867,1837089.33,1833645.81
PATH/LAB,86708,26,N/A,0,0
PATH/LAB,86708,GLOBL,104867,1837089.33,1833645.81
PATH/LAB,86709,TOTAL,46076,731629.24,730775.54
PATH/LAB,86709,GLOBL,46076,731629.24,730775.54
PATH/LAB,86710,TOTAL,5511,100462.79,100005.2
PATH/LAB,86710,GLOBL,5511,100462.79,100005.2
PATH/LAB,86713,TOTAL,2418,47656.87,47576.63
PATH/LAB,86713,GLOBL,2418,47656.87,47576.63
PATH/LAB,86717,TOTAL,153,2431.8,2431.8
PATH/LAB,86717,GLOBL,153,2431.8,2431.8
PATH/LAB,86720,TOTAL,129,1772.29,1768.51
PATH/LAB,86720,GLOBL,129,1772.29,1768.51
PATH/LAB,86723,TOTAL,210,3922.8,3922.8
PATH/LAB,86723,GLOBL,210,3922.8,3922.8
PATH/LAB,86727,TOTAL,23,392.69,392.69
PATH/LAB,86727,GLOBL,23,392.69,392.69
PATH/LAB,86735,TOTAL,7807,128372.93,128221.83
PATH/LAB,86735,GLOBL,7807,128372.93,128221.83
PATH/LAB,86738,TOTAL,27773,508112.12,504019.09
PATH/LAB,86738,GLOBL,27773,508112.12,504019.09
PATH/LAB,86741,TOTAL,N/A,142.34,104.98
PATH/LAB,86741,GLOBL,N/A,142.34,104.98
PATH/LAB,86744,TOTAL,86,1493.44,1493.44
PATH/LAB,86744,GLOBL,86,1493.44,1493.44
PATH/LAB,86747,TOTAL,12048,247846.99,247110.67
PATH/LAB,86747,GLOBL,12048,247846.99,247110.67
PATH/LAB,86750,TOTAL,80,1359.5,1359.5
PATH/LAB,86750,GLOBL,80,1359.5,1359.5
PATH/LAB,86753,TOTAL,17258,287009.01,286658.72
PATH/LAB,86753,GLOBL,17258,287009.01,286658.72
PATH/LAB,86756,TOTAL,136,2396.27,2396.27
PATH/LAB,86756,GLOBL,136,2396.27,2396.27
PATH/LAB,86757,TOTAL,26685,730833.32,729204.31
PATH/LAB,86757,GLOBL,26685,730833.32,729204.31
PATH/LAB,86759,TOTAL,29,541.6,527.56
PATH/LAB,86759,GLOBL,29,541.6,527.56
PATH/LAB,86762,TOTAL,16006,322310.42,321834.85
PATH/LAB,86762,GLOBL,16006,322310.42,321834.85
PATH/LAB,86765,TOTAL,7738,124973.14,124723.95
PATH/LAB,86765,GLOBL,7738,124973.14,124723.95
PATH/LAB,86768,TOTAL,1721,28202.12,28051.11
PATH/LAB,86768,GLOBL,1721,28202.12,28051.11
PATH/LAB,86771,TOTAL,N/A,0,0
PATH/LAB,86771,GLOBL,N/A,0,0
PATH/LAB,86774,TOTAL,3291,67284.17,67026.23
PATH/LAB,86774,GLOBL,3291,67284.17,67026.23
PATH/LAB,86777,TOTAL,8279,165902.04,165542.64
PATH/LAB,86777,26,N/A,0,0
PATH/LAB,86777,GLOBL,8279,165902.04,165542.64
PATH/LAB,86778,TOTAL,3473,69183.79,68874.68
PATH/LAB,86778,GLOBL,3473,69183.79,68874.68
PATH/LAB,86780,TOTAL,42087,768253.68,766551.37
PATH/LAB,86780,GLOBL,42087,768253.68,766551.37
PATH/LAB,86784,TOTAL,986,17250.83,17250.83
PATH/LAB,86784,GLOBL,986,17250.83,17250.83
PATH/LAB,86787,TOTAL,39124,672350.92,670604.75
PATH/LAB,86787,26,N/A,0,0
PATH/LAB,86787,GLOBL,39124,672350.92,670604.75
PATH/LAB,86788,TOTAL,6489,132531.55,132240.31
PATH/LAB,86788,GLOBL,6489,132531.55,132240.31
PATH/LAB,86789,TOTAL,6084,123580.7,123344.92
PATH/LAB,86789,GLOBL,6084,123580.7,123344.92
PATH/LAB,86790,TOTAL,8008,139168.29,138843.19
PATH/LAB,86790,GLOBL,8008,139168.29,138843.19
PATH/LAB,86793,TOTAL,129,2193.43,2193.43
PATH/LAB,86793,GLOBL,129,2193.43,2193.43
PATH/LAB,86800,TOTAL,227561,5061435,5048618.27
PATH/LAB,86800,GLOBL,227561,5061435,5048618.27
PATH/LAB,86803,TOTAL,549289,11040632.45,11029475.02
PATH/LAB,86803,26,N/A,0,0
PATH/LAB,86803,GLOBL,549289,11040632.45,11029475.02
PATH/LAB,86804,TOTAL,2328,48687.41,48633.58
PATH/LAB,86804,GLOBL,2328,48687.41,48633.58
PATH/LAB,86805,TOTAL,188,12525.89,11738.74
PATH/LAB,86805,GLOBL,188,12525.89,11738.74
PATH/LAB,86806,TOTAL,14,874.75,849.79
PATH/LAB,86806,GLOBL,14,874.75,849.79
PATH/LAB,86807,TOTAL,4237,207668.71,203201.1
PATH/LAB,86807,26,N/A,0,0
PATH/LAB,86807,GLOBL,4237,207668.71,203201.1
PATH/LAB,86808,TOTAL,5075,213329.6,212138.85
PATH/LAB,86808,26,N/A,0,0
PATH/LAB,86808,GLOBL,5075,213329.6,212138.85
PATH/LAB,86812,TOTAL,18811,684507.59,682237.18
PATH/LAB,86812,GLOBL,18811,684507.59,682237.18
PATH/LAB,86813,TOTAL,619,44792.2,43367.99
PATH/LAB,86813,GLOBL,619,44792.2,43367.99
PATH/LAB,86816,TOTAL,528,20834.88,20569.45
PATH/LAB,86816,GLOBL,528,20834.88,20569.45
PATH/LAB,86817,TOTAL,261,21209.47,20174.25
PATH/LAB,86817,GLOBL,261,21209.47,20174.25
PATH/LAB,86821,TOTAL,19,1028.49,1028.49
PATH/LAB,86821,GLOBL,19,1028.49,1028.49
PATH/LAB,86822,TOTAL,N/A,51.78,51.78
PATH/LAB,86822,GLOBL,N/A,51.78,51.78
PATH/LAB,86825,TOTAL,140,13629.36,12527.23
PATH/LAB,86825,GLOBL,140,13629.36,12527.23
PATH/LAB,86826,TOTAL,N/A,114.84,114.84
PATH/LAB,86826,GLOBL,N/A,114.84,114.84
PATH/LAB,86849,TOTAL,3829,10227131.53,10111675.24
PATH/LAB,86849,GLOBL,3829,10227131.53,10111675.24
PATH/LAB,86850,TOTAL,35914,1330619.01,1033087.21
PATH/LAB,86850,26,N/A,0,0
PATH/LAB,86850,GLOBL,35914,1330619.01,1033087.21
PATH/LAB,86860,TOTAL,146,7951.66,6440.61
PATH/LAB,86860,GLOBL,146,7951.66,6440.61
PATH/LAB,86870,TOTAL,2555,198686.84,158511.66
PATH/LAB,86870,26,N/A,0,0
PATH/LAB,86870,GLOBL,2555,198686.84,158511.66
PATH/LAB,86880,TOTAL,36492,273657.23,273204.95
PATH/LAB,86880,GLOBL,36492,273657.23,273204.95
PATH/LAB,86885,TOTAL,1003,8127.13,8109.33
PATH/LAB,86885,GLOBL,1003,8127.13,8109.33
PATH/LAB,86886,TOTAL,1112,8127.97,8042.38
PATH/LAB,86886,26,N/A,0,0
PATH/LAB,86886,GLOBL,1112,8127.97,8042.38
PATH/LAB,86890,TOTAL,N/A,0,0
PATH/LAB,86890,GLOBL,N/A,0,0
PATH/LAB,86891,TOTAL,N/A,0,0
PATH/LAB,86891,GLOBL,N/A,0,0
PATH/LAB,86900,TOTAL,45284,191305.28,190198.52
PATH/LAB,86900,26,N/A,0,0
PATH/LAB,86900,GLOBL,45284,191305.28,190198.52
PATH/LAB,86901,TOTAL,44828,191991.85,190368.09
PATH/LAB,86901,26,N/A,0,0
PATH/LAB,86901,GLOBL,44828,191991.85,190368.09
PATH/LAB,86902,TOTAL,2413,12605.28,12557.04
PATH/LAB,86902,26,N/A,0,0
PATH/LAB,86902,GLOBL,2413,12605.28,12557.04
PATH/LAB,86904,TOTAL,N/A,53.88,45.81
PATH/LAB,86904,GLOBL,N/A,53.88,45.81
PATH/LAB,86905,TOTAL,766,4007.57,3996.41
PATH/LAB,86905,GLOBL,766,4007.57,3996.41
PATH/LAB,86906,TOTAL,208,2253.98,2250.52
PATH/LAB,86906,GLOBL,208,2253.98,2250.52
PATH/LAB,86910,TOTAL,N/A,0,0
PATH/LAB,86910,GLOBL,N/A,0,0
PATH/LAB,86911,TOTAL,N/A,0,0
PATH/LAB,86911,GLOBL,N/A,0,0
PATH/LAB,86920,TOTAL,5805,264875.86,213107.51
PATH/LAB,86920,26,N/A,0,0
PATH/LAB,86920,GLOBL,5805,264875.86,213107.51
PATH/LAB,86921,TOTAL,159,5128.67,4103.56
PATH/LAB,86921,GLOBL,159,5128.67,4103.56
PATH/LAB,86922,TOTAL,1678,83960.38,69417.56
PATH/LAB,86922,GLOBL,1678,83960.38,69417.56
PATH/LAB,86923,TOTAL,3511,103774.15,84714.92
PATH/LAB,86923,26,N/A,0,0
PATH/LAB,86923,GLOBL,3511,103774.15,84714.92
PATH/LAB,86927,TOTAL,N/A,0.07,0.05
PATH/LAB,86927,26,N/A,0,0
PATH/LAB,86927,GLOBL,N/A,0.07,0.05
PATH/LAB,86930,TOTAL,N/A,47.11,37.69
PATH/LAB,86930,GLOBL,N/A,47.11,37.69
PATH/LAB,86931,TOTAL,N/A,0,0
PATH/LAB,86931,GLOBL,N/A,0,0
PATH/LAB,86940,TOTAL,96,1114.56,1114.56
PATH/LAB,86940,GLOBL,96,1114.56,1114.56
PATH/LAB,86941,TOTAL,37,634.55,634.55
PATH/LAB,86941,GLOBL,37,634.55,634.55
PATH/LAB,86945,TOTAL,125,3982.68,3338.94
PATH/LAB,86945,26,N/A,0,0
PATH/LAB,86945,GLOBL,125,3982.68,3338.94
PATH/LAB,86950,TOTAL,N/A,0,0
PATH/LAB,86950,GLOBL,N/A,0,0
PATH/LAB,86965,TOTAL,N/A,122.61,109.77
PATH/LAB,86965,GLOBL,N/A,122.61,109.77
PATH/LAB,86970,TOTAL,14,639.37,595.5
PATH/LAB,86970,GLOBL,14,639.37,595.5
PATH/LAB,86971,TOTAL,N/A,197.75,175.2
PATH/LAB,86971,GLOBL,N/A,197.75,175.2
PATH/LAB,86972,TOTAL,N/A,98,78.4
PATH/LAB,86972,GLOBL,N/A,98,78.4
PATH/LAB,86975,TOTAL,N/A,75,60
PATH/LAB,86975,GLOBL,N/A,75,60
PATH/LAB,86976,TOTAL,N/A,0,0
PATH/LAB,86976,GLOBL,N/A,0,0
PATH/LAB,86977,TOTAL,N/A,0,0
PATH/LAB,86977,GLOBL,N/A,0,0
PATH/LAB,86978,TOTAL,150,5833.94,4630.61
PATH/LAB,86978,GLOBL,150,5833.94,4630.61
PATH/LAB,86985,TOTAL,980,48650.53,34786.59
PATH/LAB,86985,GLOBL,980,48650.53,34786.59
PATH/LAB,86999,TOTAL,23,2199.88,2199.88
PATH/LAB,86999,GLOBL,23,2199.88,2199.88
PATH/LAB,87001,TOTAL,N/A,55.89,55.89
PATH/LAB,87001,GLOBL,N/A,55.89,55.89
PATH/LAB,87003,TOTAL,N/A,20,20
PATH/LAB,87003,GLOBL,N/A,20,20
PATH/LAB,87015,TOTAL,46691,428088.07,427134.36
PATH/LAB,87015,26,N/A,0,0
PATH/LAB,87015,GLOBL,46691,428088.07,427134.36
PATH/LAB,87040,TOTAL,115595,1649337.55,1645537.73
PATH/LAB,87040,26,N/A,0,0
PATH/LAB,87040,GLOBL,115595,1649337.55,1645537.73
PATH/LAB,87045,TOTAL,177926,2357036.85,2351932.92
PATH/LAB,87045,26,N/A,0,0
PATH/LAB,87045,GLOBL,177926,2357036.85,2351932.92
PATH/LAB,87046,TOTAL,189237,2475673.57,2469737.51
PATH/LAB,87046,26,N/A,0,0
PATH/LAB,87046,GLOBL,189237,2475673.57,2469737.51
PATH/LAB,87070,TOTAL,851246,10359856.71,10343987.43
PATH/LAB,87070,26,N/A,0,0
PATH/LAB,87070,GLOBL,851246,10359856.71,10343987.43
PATH/LAB,87071,TOTAL,16784,223568.79,222573.94
PATH/LAB,87071,GLOBL,16784,223568.79,222573.94
PATH/LAB,87073,TOTAL,2436,32016.35,31954.88
PATH/LAB,87073,GLOBL,2436,32016.35,31954.88
PATH/LAB,87075,TOTAL,133279,1765446.71,1761868.7
PATH/LAB,87075,26,N/A,0,0
PATH/LAB,87075,TC,N/A,0,0
PATH/LAB,87075,GLOBL,133279,1765446.71,1761868.7
PATH/LAB,87076,TOTAL,25107,280753.94,280498.87
PATH/LAB,87076,GLOBL,25107,280753.94,280498.87
PATH/LAB,87077,TOTAL,1999178,21897691.09,21871885.99
PATH/LAB,87077,26,N/A,0,0
PATH/LAB,87077,GLOBL,1999178,21897691.09,21871885.99
PATH/LAB,87081,TOTAL,103178,942145.51,938082.25
PATH/LAB,87081,26,N/A,0,0
PATH/LAB,87081,GLOBL,103178,942145.51,938082.25
PATH/LAB,87084,TOTAL,25479,300680.14,299722.39
PATH/LAB,87084,GLOBL,25479,300680.14,299722.39
PATH/LAB,87086,TOTAL,5031822,57273171.08,57198617.17
PATH/LAB,87086,26,N/A,0,0
PATH/LAB,87086,TC,N/A,0,0
PATH/LAB,87086,GLOBL,5031822,57273171.08,57198617.17
PATH/LAB,87088,TOTAL,2462369,27347490.76,27319885.51
PATH/LAB,87088,26,N/A,0,0
PATH/LAB,87088,TC,N/A,0,0
PATH/LAB,87088,GLOBL,2462369,27347490.76,27319885.51
PATH/LAB,87101,TOTAL,92196,996913.57,994584.23
PATH/LAB,87101,GLOBL,92196,996913.57,994584.23
PATH/LAB,87102,TOTAL,49118,577019.03,574919.53
PATH/LAB,87102,26,N/A,0,0
PATH/LAB,87102,GLOBL,49118,577019.03,574919.53
PATH/LAB,87103,TOTAL,1484,18915.43,18257.29
PATH/LAB,87103,26,N/A,0,0
PATH/LAB,87103,GLOBL,1484,18915.43,18257.29
PATH/LAB,87106,TOTAL,27184,394864.75,394171.5
PATH/LAB,87106,GLOBL,27184,394864.75,394171.5
PATH/LAB,87107,TOTAL,18337,266883.51,266254.11
PATH/LAB,87107,GLOBL,18337,266883.51,266254.11
PATH/LAB,87109,TOTAL,1844,39420.99,39380.76
PATH/LAB,87109,GLOBL,1844,39420.99,39380.76
PATH/LAB,87110,TOTAL,492,13159.62,13043.84
PATH/LAB,87110,GLOBL,492,13159.62,13043.84
PATH/LAB,87116,TOTAL,31875,464335.84,462425.55
PATH/LAB,87116,26,N/A,0,0
PATH/LAB,87116,GLOBL,31875,464335.84,462425.55
PATH/LAB,87118,TOTAL,1513,23196.24,23159.36
PATH/LAB,87118,GLOBL,1513,23196.24,23159.36
PATH/LAB,87140,TOTAL,2457,19069.5,19051.75
PATH/LAB,87140,26,N/A,0,0
PATH/LAB,87140,GLOBL,2457,19069.5,19051.75
PATH/LAB,87143,TOTAL,425,7508.67,7495.33
PATH/LAB,87143,GLOBL,425,7508.67,7495.33
PATH/LAB,87147,TOTAL,199257,1415897.59,1413677.8
PATH/LAB,87147,26,N/A,0,0
PATH/LAB,87147,GLOBL,199257,1415897.59,1413677.8
PATH/LAB,87149,TOTAL,5808,157448.88,156932.65
PATH/LAB,87149,GLOBL,5808,157448.88,156932.65
PATH/LAB,87150,TOTAL,271,13098.05,12867.24
PATH/LAB,87150,GLOBL,271,13098.05,12867.24
PATH/LAB,87152,TOTAL,N/A,7.4,7.4
PATH/LAB,87152,GLOBL,N/A,7.4,7.4
PATH/LAB,87153,TOTAL,900,111244.57,110318.78
PATH/LAB,87153,GLOBL,900,111244.57,110318.78
PATH/LAB,87158,TOTAL,971,7185.1,7185.1
PATH/LAB,87158,GLOBL,971,7185.1,7185.1
PATH/LAB,87164,TOTAL,60,982.55,766.04
PATH/LAB,87164,26,28,540.73,324.22
PATH/LAB,87164,GLOBL,32,441.82,441.82
PATH/LAB,87166,TOTAL,18,278.36,265.92
PATH/LAB,87166,GLOBL,18,278.36,265.92
PATH/LAB,87168,TOTAL,1785,10693.19,10693.19
PATH/LAB,87168,GLOBL,1785,10693.19,10693.19
PATH/LAB,87169,TOTAL,1473,8313.27,8287.74
PATH/LAB,87169,GLOBL,1473,8313.27,8287.74
PATH/LAB,87172,TOTAL,405,2440.18,2436.58
PATH/LAB,87172,GLOBL,405,2440.18,2436.58
PATH/LAB,87176,TOTAL,1410,11710.04,11697.73
PATH/LAB,87176,GLOBL,1410,11710.04,11697.73
PATH/LAB,87177,TOTAL,165458,2023426.33,2019431.61
PATH/LAB,87177,26,N/A,0,0
PATH/LAB,87177,GLOBL,165458,2023426.33,2019431.61
PATH/LAB,87181,TOTAL,51136,305041.71,304593.27
PATH/LAB,87181,26,N/A,0,0
PATH/LAB,87181,GLOBL,51136,305041.71,304593.27
PATH/LAB,87184,TOTAL,296234,2839495.98,2832039.68
PATH/LAB,87184,GLOBL,296234,2839495.98,2832039.68
PATH/LAB,87185,TOTAL,15460,76712.58,76453.27
PATH/LAB,87185,GLOBL,15460,76712.58,76453.27
PATH/LAB,87186,TOTAL,2813717,33824797.71,33792103.51
PATH/LAB,87186,26,N/A,0,0
PATH/LAB,87186,GLOBL,2813717,33824797.71,33792103.51
PATH/LAB,87187,TOTAL,1073,15346.84,15335.45
PATH/LAB,87187,GLOBL,1073,15346.84,15335.45
PATH/LAB,87188,TOTAL,928,8657.28,8638.48
PATH/LAB,87188,GLOBL,928,8657.28,8638.48
PATH/LAB,87190,TOTAL,586,4577.08,4577.08
PATH/LAB,87190,GLOBL,586,4577.08,4577.08
PATH/LAB,87197,TOTAL,N/A,63.84,63.84
PATH/LAB,87197,GLOBL,N/A,63.84,63.84
PATH/LAB,87205,TOTAL,367942,2160861.86,2154913.17
PATH/LAB,87205,26,N/A,0,0
PATH/LAB,87205,GLOBL,367942,2160861.86,2154913.17
PATH/LAB,87206,TOTAL,55579,417370.21,416389.86
PATH/LAB,87206,26,N/A,0,0
PATH/LAB,87206,GLOBL,55579,417370.21,416389.86
PATH/LAB,87207,TOTAL,7283,96737.73,82656.28
PATH/LAB,87207,26,3231,63051.13,49106.61
PATH/LAB,87207,GLOBL,4052,33686.6,33549.67
PATH/LAB,87209,TOTAL,147903,3698845.65,3691699.1
PATH/LAB,87209,26,N/A,0,0
PATH/LAB,87209,GLOBL,147903,3698845.65,3691699.1
PATH/LAB,87210,TOTAL,117422,697559.15,691649.22
PATH/LAB,87210,GLOBL,117422,697559.15,691649.22
PATH/LAB,87220,TOTAL,67667,397544.46,394378.39
PATH/LAB,87220,GLOBL,67667,397544.46,394378.39
PATH/LAB,87230,TOTAL,18945,424634.19,424043.78
PATH/LAB,87230,GLOBL,18945,424634.19,424043.78
PATH/LAB,87250,TOTAL,30,817.58,817.58
PATH/LAB,87250,GLOBL,30,817.58,817.58
PATH/LAB,87252,TOTAL,6617,203482.22,202928.88
PATH/LAB,87252,26,N/A,0,0
PATH/LAB,87252,GLOBL,6617,203482.22,202928.88
PATH/LAB,87253,TOTAL,728,16327.79,16260.63
PATH/LAB,87253,GLOBL,728,16327.79,16260.63
PATH/LAB,87254,TOTAL,10278,272002.04,271367.96
PATH/LAB,87254,26,N/A,0,0
PATH/LAB,87254,GLOBL,10278,272002.04,271367.96
PATH/LAB,87255,TOTAL,16695,732402.26,731421.62
PATH/LAB,87255,26,N/A,0,0
PATH/LAB,87255,GLOBL,16695,732402.26,731421.62
PATH/LAB,87260,TOTAL,168,2784.55,2762.75
PATH/LAB,87260,GLOBL,168,2784.55,2762.75
PATH/LAB,87265,TOTAL,200,3055.12,3022.68
PATH/LAB,87265,GLOBL,200,3055.12,3022.68
PATH/LAB,87269,TOTAL,2518,40393.03,40119.32
PATH/LAB,87269,GLOBL,2518,40393.03,40119.32
PATH/LAB,87270,TOTAL,79,1299.75,1299.75
PATH/LAB,87270,GLOBL,79,1299.75,1299.75
PATH/LAB,87271,TOTAL,135,1882.4,1871.33
PATH/LAB,87271,GLOBL,135,1882.4,1871.33
PATH/LAB,87272,TOTAL,5203,84320.55,84004.86
PATH/LAB,87272,GLOBL,5203,84320.55,84004.86
PATH/LAB,87273,TOTAL,559,8597.92,8567.34
PATH/LAB,87273,GLOBL,559,8597.92,8567.34
PATH/LAB,87274,TOTAL,578,8933.39,8921.21
PATH/LAB,87274,GLOBL,578,8933.39,8921.21
PATH/LAB,87275,TOTAL,3730,59960.27,59541.83
PATH/LAB,87275,GLOBL,3730,59960.27,59541.83
PATH/LAB,87276,TOTAL,3794,61140.76,60693.14
PATH/LAB,87276,GLOBL,3794,61140.76,60693.14
PATH/LAB,87277,TOTAL,N/A,0,0
PATH/LAB,87277,GLOBL,N/A,0,0
PATH/LAB,87278,TOTAL,54,825.11,825.11
PATH/LAB,87278,GLOBL,54,825.11,825.11
PATH/LAB,87279,TOTAL,567,9257.9,9222.17
PATH/LAB,87279,GLOBL,567,9257.9,9222.17
PATH/LAB,87280,TOTAL,196,3221.83,3200.03
PATH/LAB,87280,GLOBL,196,3221.83,3200.03
PATH/LAB,87281,TOTAL,55,822.14,822.14
PATH/LAB,87281,26,N/A,0,0
PATH/LAB,87281,GLOBL,55,822.14,822.14
PATH/LAB,87283,TOTAL,N/A,32.58,32.58
PATH/LAB,87283,GLOBL,N/A,32.58,32.58
PATH/LAB,87285,TOTAL,13,209.66,209.66
PATH/LAB,87285,GLOBL,13,209.66,209.66
PATH/LAB,87290,TOTAL,623,9889.32,9859.89
PATH/LAB,87290,GLOBL,623,9889.32,9859.89
PATH/LAB,87299,TOTAL,389,6182.32,6167.91
PATH/LAB,87299,GLOBL,389,6182.32,6167.91
PATH/LAB,87300,TOTAL,281,4680.45,4666.04
PATH/LAB,87300,GLOBL,281,4680.45,4666.04
PATH/LAB,87301,TOTAL,64,945.74,945.74
PATH/LAB,87301,GLOBL,64,945.74,945.74
PATH/LAB,87305,TOTAL,849,13794.37,13727.84
PATH/LAB,87305,GLOBL,849,13794.37,13727.84
PATH/LAB,87320,TOTAL,101,1607.76,1593.87
PATH/LAB,87320,GLOBL,101,1607.76,1593.87
PATH/LAB,87324,TOTAL,221905,3601333.09,3597418.3
PATH/LAB,87324,26,N/A,0,0
PATH/LAB,87324,GLOBL,221905,3601333.09,3597418.3
PATH/LAB,87327,TOTAL,1508,23900.19,23698.77
PATH/LAB,87327,GLOBL,1508,23900.19,23698.77
PATH/LAB,87328,TOTAL,19840,324081.51,322238.36
PATH/LAB,87328,26,N/A,0,0
PATH/LAB,87328,GLOBL,19840,324081.51,322238.36
PATH/LAB,87329,TOTAL,59040,953742.7,950431.3
PATH/LAB,87329,26,N/A,0,0
PATH/LAB,87329,GLOBL,59040,953742.7,950431.3
PATH/LAB,87332,TOTAL,N/A,115.29,115.29
PATH/LAB,87332,GLOBL,N/A,115.29,115.29
PATH/LAB,87335,TOTAL,391,6543.37,6506.13
PATH/LAB,87335,GLOBL,391,6543.37,6506.13
PATH/LAB,87336,TOTAL,3220,52052.51,51798.71
PATH/LAB,87336,GLOBL,3220,52052.51,51798.71
PATH/LAB,87337,TOTAL,762,11516.66,11514.18
PATH/LAB,87337,GLOBL,762,11516.66,11514.18
PATH/LAB,87338,TOTAL,34060,659614.15,658999.99
PATH/LAB,87338,GLOBL,34060,659614.15,658999.99
PATH/LAB,87339,TOTAL,1706,25999.86,25787.75
PATH/LAB,87339,GLOBL,1706,25999.86,25787.75
PATH/LAB,87340,TOTAL,238815,3431816.27,3421645.49
PATH/LAB,87340,26,N/A,0,0
PATH/LAB,87340,GLOBL,238815,3431816.27,3421645.49
PATH/LAB,87341,TOTAL,2615,38167,38114.96
PATH/LAB,87341,GLOBL,2615,38167,38114.96
PATH/LAB,87350,TOTAL,27337,442707.75,442130.69
PATH/LAB,87350,GLOBL,27337,442707.75,442130.69
PATH/LAB,87380,TOTAL,67,1388.03,1388.03
PATH/LAB,87380,GLOBL,67,1388.03,1388.03
PATH/LAB,87385,TOTAL,2039,31700.65,31619.8
PATH/LAB,87385,GLOBL,2039,31700.65,31619.8
PATH/LAB,87389,TOTAL,3148,100633.19,100088.01
PATH/LAB,87389,GLOBL,3148,100633.19,100088.01
PATH/LAB,87390,TOTAL,248,5839.87,5839.87
PATH/LAB,87390,GLOBL,248,5839.87,5839.87
PATH/LAB,87391,TOTAL,55,1374.45,1374.45
PATH/LAB,87391,GLOBL,55,1374.45,1374.45
PATH/LAB,87400,TOTAL,26290,427647.38,421660.16
PATH/LAB,87400,26,N/A,0,0
PATH/LAB,87400,GLOBL,26290,427647.38,421660.16
PATH/LAB,87420,TOTAL,48,779.12,779.12
PATH/LAB,87420,GLOBL,48,779.12,779.12
PATH/LAB,87425,TOTAL,2291,37652.33,37555.78
PATH/LAB,87425,GLOBL,2291,37652.33,37555.78
PATH/LAB,87427,TOTAL,116460,1881758.68,1878649.35
PATH/LAB,87427,GLOBL,116460,1881758.68,1878649.35
PATH/LAB,87430,TOTAL,17464,283753.09,279473.72
PATH/LAB,87430,26,N/A,0,0
PATH/LAB,87430,GLOBL,17464,283753.09,279473.72
PATH/LAB,87449,TOTAL,45620,750123.52,747875.42
PATH/LAB,87449,26,N/A,0,0
PATH/LAB,87449,GLOBL,45620,750123.52,747875.42
PATH/LAB,87450,TOTAL,852,9864.95,9837.63
PATH/LAB,87450,GLOBL,852,9864.95,9837.63
PATH/LAB,87451,TOTAL,679,9214.88,9162.17
PATH/LAB,87451,GLOBL,679,9214.88,9162.17
PATH/LAB,87471,TOTAL,195,9602.81,9589.66
PATH/LAB,87471,GLOBL,195,9602.81,9589.66
PATH/LAB,87475,TOTAL,N/A,0,0
PATH/LAB,87475,GLOBL,N/A,0,0
PATH/LAB,87476,TOTAL,2027,95426.29,95335.26
PATH/LAB,87476,GLOBL,2027,95426.29,95335.26
PATH/LAB,87480,TOTAL,57196,1572536.28,1564394.15
PATH/LAB,87480,26,N/A,0,0
PATH/LAB,87480,TC,N/A,0,0
PATH/LAB,87480,GLOBL,57196,1572536.28,1564394.15
PATH/LAB,87481,TOTAL,99409,4752932.75,4747549.48
PATH/LAB,87481,GLOBL,99409,4752932.75,4747549.48
PATH/LAB,87482,TOTAL,571,33245.64,33088.45
PATH/LAB,87482,GLOBL,571,33245.64,33088.45
PATH/LAB,87485,TOTAL,N/A,0,0
PATH/LAB,87485,GLOBL,N/A,0,0
PATH/LAB,87486,TOTAL,2315,54096.83,54038.87
PATH/LAB,87486,GLOBL,2315,54096.83,54038.87
PATH/LAB,87490,TOTAL,1572,42961.58,42898.24
PATH/LAB,87490,GLOBL,1572,42961.58,42898.24
PATH/LAB,87491,TOTAL,166992,7728397.2,7717044.45
PATH/LAB,87491,GLOBL,166992,7728397.2,7717044.45
PATH/LAB,87492,TOTAL,N/A,49.51,49.51
PATH/LAB,87492,GLOBL,N/A,49.51,49.51
PATH/LAB,87493,TOTAL,67515,3232836.7,3222593.29
PATH/LAB,87493,26,N/A,0,0
PATH/LAB,87493,GLOBL,67515,3232836.7,3222593.29
PATH/LAB,87496,TOTAL,5678,260252.27,258784.87
PATH/LAB,87496,26,N/A,0,0
PATH/LAB,87496,GLOBL,5678,260252.27,258784.87
PATH/LAB,87497,TOTAL,25564,1424332.13,1399968.22
PATH/LAB,87497,26,N/A,0,0
PATH/LAB,87497,GLOBL,25564,1424332.13,1399968.22
PATH/LAB,87498,TOTAL,1822,40852.15,40775.74
PATH/LAB,87498,26,N/A,0,0
PATH/LAB,87498,GLOBL,1822,40852.15,40775.74
