CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3394 ,,,,,,
PATH/LAB,85610,TOTAL,15033404.199999999,80190720,78310578.340000004,
PATH/LAB,85611,GLOBL,4696,25147.55,24606.71,
PATH/LAB,85611,TOTAL,4696,25147.55,24606.71,
PATH/LAB,85612,GLOBL,N/A,114.76,101.6,
PATH/LAB,85612,TOTAL,N/A,114.76,101.6,
PATH/LAB,85613,26,N/A,0,0,
PATH/LAB,85613,GLOBL,32862,409633.43,400592.57,
PATH/LAB,85613,TOTAL,32862,409633.43,400592.57,
PATH/LAB,85635,GLOBL,528,6942.43,6741.48,
PATH/LAB,85635,TOTAL,528,6942.43,6741.48,
PATH/LAB,85651,26,N/A,0,0,
PATH/LAB,85651,GLOBL,1189076,5722408.75,5572274.0300000003,
PATH/LAB,85651,TOTAL,1189076,5722408.75,5572274.0300000003,
PATH/LAB,85652,26,N/A,0,0,
PATH/LAB,85652,GLOBL,1976545,7255350.9299999997,7090588.5,
PATH/LAB,85652,TOTAL,1976545,7255350.9299999997,7090588.5,
PATH/LAB,85660,GLOBL,7924,59056.37,57724.14,
PATH/LAB,85660,TOTAL,7924,59056.37,57724.14,
PATH/LAB,85670,26,N/A,0,0,
PATH/LAB,85670,GLOBL,13437,104315.8,101761.34,
PATH/LAB,85670,TOTAL,13437,104315.8,101761.34,
PATH/LAB,85675,GLOBL,16,133.99,131.28,
PATH/LAB,85675,TOTAL,16,133.99,131.28,
PATH/LAB,85705,26,N/A,0,0,
PATH/LAB,85705,GLOBL,4675,60198.98,58943.63,
PATH/LAB,85705,TOTAL,4675,60198.98,58943.63,
PATH/LAB,85730,26,N/A,0,0,
PATH/LAB,85730,GLOBL,556248,4519574.74,4425839.3099999996,
PATH/LAB,85730,TOTAL,556248,4519574.74,4425839.3099999996,
PATH/LAB,85732,26,N/A,0,0,
PATH/LAB,85732,GLOBL,21005,184898.29,180884.44,
PATH/LAB,85732,TOTAL,21005,184898.29,180884.44,
PATH/LAB,85810,GLOBL,12744,195958.05,191547.88,
PATH/LAB,85810,TOTAL,12744,195958.05,191547.88,
PATH/LAB,85999,GLOBL,1897,63412.59,61898.78,
PATH/LAB,85999,TOTAL,1897,63412.59,61898.78,
PATH/LAB,86000,GLOBL,1162,10876.43,10609.5,
PATH/LAB,86000,TOTAL,1162,10876.43,10609.5,
PATH/LAB,86001,GLOBL,319192,2265038.38,2216580.48,
PATH/LAB,86001,TOTAL,319192,2265038.38,2216580.48,
PATH/LAB,86003,26,N/A,0,0,
PATH/LAB,86003,GLOBL,2358717.1,16510621.91,16140197.33,
PATH/LAB,86003,TOTAL,2358717.1,16510621.91,16140197.33,
PATH/LAB,86005,GLOBL,3874,41491.4,40594.39,
PATH/LAB,86005,TOTAL,3874,41491.4,40594.39,
PATH/LAB,86021,26,N/A,0,0,
PATH/LAB,86021,GLOBL,44962,830452.51,812923.94,
PATH/LAB,86021,TOTAL,44962,830452.51,812923.94,
PATH/LAB,86022,26,N/A,0,0,
PATH/LAB,86022,GLOBL,4087,95144.6,93106.59,
PATH/LAB,86022,TOTAL,4087,95144.6,93106.59,
PATH/LAB,86023,GLOBL,4294,72619.16,70880.39,
PATH/LAB,86023,TOTAL,4294,72619.16,70880.39,
PATH/LAB,86038,26,N/A,0,0,
PATH/LAB,86038,GLOBL,788046,12928962.24,12635941.57,
PATH/LAB,86038,TOTAL,788046,12928962.24,12635941.57,
PATH/LAB,86039,26,N/A,0,0,
PATH/LAB,86039,GLOBL,132512,2010705.77,1965384.94,
PATH/LAB,86039,TOTAL,132512,2010705.77,1965384.94,
PATH/LAB,86060,GLOBL,60676,599170.02,586355.68000000005,
PATH/LAB,86060,TOTAL,60676,599170.02,586355.68000000005,
PATH/LAB,86063,GLOBL,21817,169875.26,166345.48000000001,
PATH/LAB,86063,TOTAL,21817,169875.26,166345.48000000001,
PATH/LAB,86077,26,N/A,0,0,
PATH/LAB,86077,GLOBL,34671,1842265.49,1423591.48,
PATH/LAB,86077,TOTAL,34671,1842265.49,1423591.48,
PATH/LAB,86078,26,N/A,0,0,
PATH/LAB,86078,GLOBL,8214,434843.01,337690.01,
PATH/LAB,86078,TOTAL,8214,434843.01,337690.01,
PATH/LAB,86079,GLOBL,4082,213608.08,165235.85,
PATH/LAB,86079,TOTAL,4082,213608.08,165235.85,
PATH/LAB,86140,26,N/A,0,0,
PATH/LAB,86140,GLOBL,2015153.1,13957666.189999999,13618595.35,
PATH/LAB,86140,TOTAL,2015153.1,13957666.189999999,13618595.35,
PATH/LAB,86141,26,N/A,0,0,
PATH/LAB,86141,GLOBL,547355,9635099.6400000006,9430532.1300000008,
PATH/LAB,86141,TOTAL,547355,9635099.6400000006,9430532.1300000008,
PATH/LAB,86146,26,N/A,0,0,
PATH/LAB,86146,GLOBL,93467,2376534.9300000002,2322601.84,
PATH/LAB,86146,TOTAL,93467,2376534.9300000002,2322601.84,
PATH/LAB,86147,26,N/A,0,0,
PATH/LAB,86147,GLOBL,167617,4284936.88,4186091.56,
PATH/LAB,86147,TOTAL,167617,4284936.88,4186091.56,
PATH/LAB,86148,GLOBL,28728,557820.69999999995,544966.56000000006,
PATH/LAB,86148,TOTAL,28728,557820.69999999995,544966.56000000006,
PATH/LAB,86152,GLOBL,1570,521362.39,509726,
PATH/LAB,86152,TOTAL,1570,521362.39,509726,
PATH/LAB,86153,26,545,20767.39,19538.919999999998,
PATH/LAB,86153,GLOBL,N/A,0,0,
PATH/LAB,86153,TOTAL,545,20767.39,19538.919999999998,
PATH/LAB,86156,GLOBL,356,3119,3043.75,
PATH/LAB,86156,TOTAL,356,3119,3043.75,
PATH/LAB,86157,GLOBL,2896,30987.49,30348.63,
PATH/LAB,86157,TOTAL,2896,30987.49,30348.63,
PATH/LAB,86160,26,N/A,0,0,
PATH/LAB,86160,GLOBL,393675.2,6409046.04,6246563.6799999997,
PATH/LAB,86160,TOTAL,393675.2,6409046.04,6246563.6799999997,
PATH/LAB,86161,GLOBL,14002,228614.39999999999,222712.16,
PATH/LAB,86161,TOTAL,14002,228614.39999999999,222712.16,
PATH/LAB,86162,26,N/A,0,0,
PATH/LAB,86162,GLOBL,28165,773836.69,756051.89,
PATH/LAB,86162,TOTAL,28165,773836.69,756051.89,
PATH/LAB,86171,GLOBL,2030,27618.5,26997.360000000001,
PATH/LAB,86171,TOTAL,2030,27618.5,26997.360000000001,
PATH/LAB,86185,GLOBL,N/A,36.51,35.79,
PATH/LAB,86185,TOTAL,N/A,36.51,35.79,
PATH/LAB,86200,GLOBL,277697,4888230.1900000004,4772251.1500000004,
PATH/LAB,86200,TOTAL,277697,4888230.1900000004,4772251.1500000004,
PATH/LAB,86215,GLOBL,2679,48229.18,47187.99,
PATH/LAB,86215,TOTAL,2679,48229.18,47187.99,
PATH/LAB,86225,26,N/A,0,0,
PATH/LAB,86225,GLOBL,254787,4751913.9000000004,4634513.18,
PATH/LAB,86225,TOTAL,254787,4751913.9000000004,4634513.18,
PATH/LAB,86226,GLOBL,22198,363268.36,352323.06,
PATH/LAB,86226,TOTAL,22198,363268.36,352323.06,
PATH/LAB,86235,26,N/A,0,0,
PATH/LAB,86235,GLOBL,1169806,27715377.329999998,27008847.239999998,
PATH/LAB,86235,TOTAL,1169806,27715377.329999998,27008847.239999998,
PATH/LAB,86243,GLOBL,N/A,145.88999999999999,143.01,
PATH/LAB,86243,TOTAL,N/A,145.88999999999999,143.01,
PATH/LAB,86255,26,14457,271085.15999999997,206198.32,
PATH/LAB,86255,GLOBL,136323,2216120.87,2164696.54,
PATH/LAB,86255,TOTAL,150780,2487206.0299999998,2370894.86,
PATH/LAB,86256,26,8017,152602.76999999999,115384.1,
PATH/LAB,86256,GLOBL,128796,2102672.4500000002,2053304.43,
PATH/LAB,86256,TOTAL,136813,2255275.2200000002,2168688.5299999998,
PATH/LAB,86277,GLOBL,48,1028.1600000000001,1007.52,
PATH/LAB,86277,TOTAL,48,1028.1600000000001,1007.52,
PATH/LAB,86280,GLOBL,31,345.34,338.52,
PATH/LAB,86280,TOTAL,31,345.34,338.52,
PATH/LAB,86294,GLOBL,6781,165713.92000000001,161953.96,
PATH/LAB,86294,TOTAL,6781,165713.92000000001,161953.96,
PATH/LAB,86300,GLOBL,389514,10746455.199999999,10497402.83,
PATH/LAB,86300,TOTAL,389514,10746455.199999999,10497402.83,
PATH/LAB,86301,26,N/A,0,0,
PATH/LAB,86301,GLOBL,91067,2517896.65,2462796.36,
PATH/LAB,86301,TOTAL,91067,2517896.65,2462796.36,
PATH/LAB,86304,26,N/A,0,0,
PATH/LAB,86304,GLOBL,157348,4331654,4235686.4400000004,
PATH/LAB,86304,TOTAL,157348,4331654,4235686.4400000004,
PATH/LAB,86305,GLOBL,2521,70705.19,69259.08,
PATH/LAB,86305,TOTAL,2521,70705.19,69259.08,
PATH/LAB,86308,GLOBL,19638,138119.9,133877.29,
PATH/LAB,86308,TOTAL,19638,138119.9,133877.29,
PATH/LAB,86309,GLOBL,22,193.82,189.86,
PATH/LAB,86309,TOTAL,22,193.82,189.86,
PATH/LAB,86310,GLOBL,96,962.37,943.18,
PATH/LAB,86310,TOTAL,96,962.37,943.18,
PATH/LAB,86316,26,N/A,0,0,
PATH/LAB,86316,GLOBL,22899,643007.68999999994,628118.16,
PATH/LAB,86316,TOTAL,22899,643007.68999999994,628118.16,
PATH/LAB,86317,GLOBL,142447,2853942.41,2793439.51,
PATH/LAB,86317,TOTAL,142447,2853942.41,2793439.51,
PATH/LAB,86318,GLOBL,26788,471128.87,458177.91,
PATH/LAB,86318,TOTAL,26788,471128.87,458177.91,
PATH/LAB,86320,26,17135,325033.96999999997,243028.12,
PATH/LAB,86320,GLOBL,9287,282958.49,275320.56,
PATH/LAB,86320,TOTAL,26422,607992.46,518348.68,
PATH/LAB,86325,26,4670,89123.41,68003.16,
PATH/LAB,86325,GLOBL,965,29373.98,28738.27,
PATH/LAB,86325,TOTAL,5635,118497.39,96741.430000000008,
PATH/LAB,86327,GLOBL,N/A,247.04,242.08,
PATH/LAB,86327,TOTAL,N/A,247.04,242.08,
PATH/LAB,86329,GLOBL,5580,97197.56,95152.52,
PATH/LAB,86329,TOTAL,5580,97197.56,95152.52,
PATH/LAB,86331,GLOBL,13318,206756.23,201886.18,
PATH/LAB,86331,TOTAL,13318,206756.23,201886.18,
PATH/LAB,86332,GLOBL,9442,312911.56,305986.93,
PATH/LAB,86332,TOTAL,9442,312911.56,305986.93,
PATH/LAB,86334,26,238253,4586014.91,3476231.18,
PATH/LAB,86334,GLOBL,363578,11015285.41,10767402.32,
PATH/LAB,86334,TOTAL,601831,15601300.32,14243633.5,
PATH/LAB,86335,26,57287,1097591.56,838263.17,
PATH/LAB,86335,TC,N/A,0,0,
PATH/LAB,86335,GLOBL,81176,3232944.38,3159762.4,
PATH/LAB,86335,TOTAL,138463,4330535.9399999985,3998025.57,
PATH/LAB,86336,GLOBL,3574,73973.89,72412.78,
PATH/LAB,86336,TOTAL,3574,73973.89,72412.78,
PATH/LAB,86337,GLOBL,3883,112643.85,109950.71,
PATH/LAB,86337,TOTAL,3883,112643.85,109950.71,
PATH/LAB,86340,GLOBL,13908,280671.77,274675.26,
PATH/LAB,86340,TOTAL,13908,280671.77,274675.26,
PATH/LAB,86341,GLOBL,45897,1177801.6000000001,1152707.01,
PATH/LAB,86341,TOTAL,45897,1177801.6000000001,1152707.01,
PATH/LAB,86343,GLOBL,897,14939.82,14590.32,
PATH/LAB,86343,TOTAL,897,14939.82,14590.32,
PATH/LAB,86344,GLOBL,47,510.89,498.43,
PATH/LAB,86344,TOTAL,47,510.89,498.43,
PATH/LAB,86352,26,N/A,0,0,
PATH/LAB,86352,GLOBL,1717,314171.95,307552.05,
PATH/LAB,86352,TOTAL,1717,314171.95,307552.05,
PATH/LAB,86353,GLOBL,9774,567295.66,554698.81999999995,
PATH/LAB,86353,TOTAL,9774,567295.66,554698.81999999995,
PATH/LAB,86355,26,N/A,0,0,
PATH/LAB,86355,GLOBL,20664,1019256.46,993794.48,
PATH/LAB,86355,TOTAL,20664,1019256.46,993794.48,
PATH/LAB,86356,26,N/A,0,0,
PATH/LAB,86356,GLOBL,5230,109878.69,106602.84,
PATH/LAB,86356,TOTAL,5230,109878.69,106602.84,
PATH/LAB,86357,26,N/A,0,0,
PATH/LAB,86357,GLOBL,13656,679952.47,662498.86,
PATH/LAB,86357,TOTAL,13656,679952.47,662498.86,
PATH/LAB,86359,26,N/A,0,0,
PATH/LAB,86359,GLOBL,46690,2297985.02,2244349.52,
PATH/LAB,86359,TOTAL,46690,2297985.02,2244349.52,
PATH/LAB,86360,26,N/A,0,0,
PATH/LAB,86360,GLOBL,100819,5056052.5999999996,4944881.79,
PATH/LAB,86360,TOTAL,100819,5056052.5999999996,4944881.79,
PATH/LAB,86361,26,N/A,0,0,
PATH/LAB,86361,GLOBL,51831,1576123.84,1543041.53,
PATH/LAB,86361,TOTAL,51831,1576123.84,1543041.53,
PATH/LAB,86367,GLOBL,521,26748.14,25932.48,
PATH/LAB,86367,TOTAL,521,26748.14,25932.48,
PATH/LAB,86376,26,N/A,0,0,
PATH/LAB,86376,GLOBL,329286,6469737.5499999998,6321691.3300000001,
PATH/LAB,86376,TOTAL,329286,6469737.5499999998,6321691.3300000001,
PATH/LAB,86378,GLOBL,N/A,53.6,52.52,
PATH/LAB,86378,TOTAL,N/A,53.6,52.52,
PATH/LAB,86382,GLOBL,554,12724.72,12393.18,
PATH/LAB,86382,TOTAL,554,12724.72,12393.18,
PATH/LAB,86384,GLOBL,N/A,28.41,27.84,
PATH/LAB,86384,TOTAL,N/A,28.41,27.84,
PATH/LAB,86386,GLOBL,19905,415620.33,405610.56,
PATH/LAB,86386,TOTAL,19905,415620.33,405610.56,
PATH/LAB,86403,GLOBL,20238,275240.73,268911.95,
PATH/LAB,86403,TOTAL,20238,275240.73,268911.95,
PATH/LAB,86406,GLOBL,523,7553.06,7379.75,
PATH/LAB,86406,TOTAL,523,7553.06,7379.75,
PATH/LAB,86430,26,N/A,0,0,
PATH/LAB,86430,GLOBL,123991,957037.4,935580.89,
PATH/LAB,86430,TOTAL,123991,957037.4,935580.89,
PATH/LAB,86431,26,N/A,0,0,
PATH/LAB,86431,GLOBL,592785.19999999995,4575143.24,4471720.37,
PATH/LAB,86431,TOTAL,592785.19999999995,4575143.24,4471720.37,
PATH/LAB,86480,26,N/A,0,0,
PATH/LAB,86480,GLOBL,109679,9201167.1799999997,8976888.9000000004,
PATH/LAB,86480,TOTAL,109679,9201167.1799999997,8976888.9000000004,
PATH/LAB,86481,26,N/A,0,0,
PATH/LAB,86481,GLOBL,11299,1149079.0900000001,1121018.48,
PATH/LAB,86481,TOTAL,11299,1149079.0900000001,1121018.48,
PATH/LAB,86485,GLOBL,189,2656.05,1967.23,
PATH/LAB,86485,TOTAL,189,2656.05,1967.23,
PATH/LAB,86486,GLOBL,17,80.73,63.41,
PATH/LAB,86486,TOTAL,17,80.73,63.41,
PATH/LAB,86490,GLOBL,29,197.16,149.34,
PATH/LAB,86490,TOTAL,29,197.16,149.34,
PATH/LAB,86510,GLOBL,426,2461.0300000000002,1670.38,
PATH/LAB,86510,TOTAL,426,2461.0300000000002,1670.38,
PATH/LAB,86580,26,N/A,0,0,
PATH/LAB,86580,GLOBL,87703,687277.52,466696.54,
PATH/LAB,86580,TOTAL,87703,687277.52,466696.54,
PATH/LAB,86590,GLOBL,93,1377.7,1335.47,
PATH/LAB,86590,TOTAL,93,1377.7,1335.47,
PATH/LAB,86592,26,N/A,0,0,
PATH/LAB,86592,GLOBL,277474,1604957.93,1570123.22,
PATH/LAB,86592,TOTAL,277474,1604957.93,1570123.22,
PATH/LAB,86593,GLOBL,13987,83743.929999999993,81876.14,
PATH/LAB,86593,TOTAL,13987,83743.929999999993,81876.14,
PATH/LAB,86602,GLOBL,3466,47341.08,46344.27,
PATH/LAB,86602,TOTAL,3466,47341.08,46344.27,
PATH/LAB,86603,GLOBL,332,5752.61,5612.21,
PATH/LAB,86603,TOTAL,332,5752.61,5612.21,
PATH/LAB,86606,GLOBL,17174,309206.18,302251.08,
PATH/LAB,86606,TOTAL,17174,309206.18,302251.08,
PATH/LAB,86609,GLOBL,48908,793455.19,777286.36,
PATH/LAB,86609,TOTAL,48908,793455.19,777286.36,
PATH/LAB,86611,GLOBL,13584,180875.44,177124.71,
PATH/LAB,86611,TOTAL,13584,180875.44,177124.71,
PATH/LAB,86612,GLOBL,3653,60403.64,58756.06,
PATH/LAB,86612,TOTAL,3653,60403.64,58756.06,
PATH/LAB,86615,GLOBL,12640,207294.43,202914.48,
PATH/LAB,86615,TOTAL,12640,207294.43,202914.48,
PATH/LAB,86617,GLOBL,146187,2997397.73,2934514.74,
PATH/LAB,86617,TOTAL,146187,2997397.73,2934514.74,
PATH/LAB,86618,26,N/A,0,0,
PATH/LAB,86618,GLOBL,218521,4877230.21,4770653.41,
PATH/LAB,86618,TOTAL,218521,4877230.21,4770653.41,
PATH/LAB,86619,GLOBL,762,13748.58,13474.41,
PATH/LAB,86619,TOTAL,762,13748.58,13474.41,
PATH/LAB,86622,GLOBL,1979,22206.13,21697.26,
PATH/LAB,86622,TOTAL,1979,22206.13,21697.26,
PATH/LAB,86625,GLOBL,588,9119.07,8936.1,
PATH/LAB,86625,TOTAL,588,9119.07,8936.1,
PATH/LAB,86628,GLOBL,11658,175863.73,172242.96,
PATH/LAB,86628,TOTAL,11658,175863.73,172242.96,
PATH/LAB,86631,GLOBL,7990,110450.07,108174.18,
PATH/LAB,86631,TOTAL,7990,110450.07,108174.18,
PATH/LAB,86632,GLOBL,4826,79020.710000000006,77330.64,
PATH/LAB,86632,TOTAL,4826,79020.710000000006,77330.64,
PATH/LAB,86635,26,N/A,0,0,
PATH/LAB,86635,GLOBL,51234,790310.49,771447.89,
PATH/LAB,86635,TOTAL,51234,790310.49,771447.89,
PATH/LAB,86638,GLOBL,4247,67776.52,66274.850000000006,
PATH/LAB,86638,TOTAL,4247,67776.52,66274.850000000006,
PATH/LAB,86641,GLOBL,240,4349.25,4250.95,
PATH/LAB,86641,TOTAL,240,4349.25,4250.95,
PATH/LAB,86644,26,N/A,0,0,
PATH/LAB,86644,GLOBL,17094,331551.15000000002,323024.17,
PATH/LAB,86644,TOTAL,17094,331551.15000000002,323024.17,
PATH/LAB,86645,26,N/A,0,0,
PATH/LAB,86645,GLOBL,14434,303646.90999999997,295582,
PATH/LAB,86645,TOTAL,14434,303646.90999999997,295582,
PATH/LAB,86648,26,N/A,0,0,
PATH/LAB,86648,GLOBL,2534,48524.91,47322.559999999998,
PATH/LAB,86648,TOTAL,2534,48524.91,47322.559999999998,
PATH/LAB,86651,GLOBL,N/A,126.74,124.2,
PATH/LAB,86651,TOTAL,N/A,126.74,124.2,
PATH/LAB,86652,GLOBL,N/A,143.6,140.72,
PATH/LAB,86652,TOTAL,N/A,143.6,140.72,
PATH/LAB,86653,GLOBL,N/A,161.55000000000001,158.31,
PATH/LAB,86653,TOTAL,N/A,161.55000000000001,158.31,
PATH/LAB,86654,GLOBL,12,185.55,181.83,
PATH/LAB,86654,TOTAL,12,185.55,181.83,
PATH/LAB,86658,GLOBL,9644,157725.71,154242.17000000001,
PATH/LAB,86658,TOTAL,9644,157725.71,154242.17000000001,
PATH/LAB,86663,26,N/A,0,0,
PATH/LAB,86663,GLOBL,19654,348018.56,340101.99,
PATH/LAB,86663,TOTAL,19654,348018.56,340101.99,
PATH/LAB,86664,26,N/A,0,0,
PATH/LAB,86664,GLOBL,23458,478112.68,466362.51,
PATH/LAB,86664,TOTAL,23458,478112.68,466362.51,
PATH/LAB,86665,26,N/A,0,0,
PATH/LAB,86665,GLOBL,55351,1303865.46,1273166.2,
PATH/LAB,86665,TOTAL,55351,1303865.46,1273166.2,
PATH/LAB,86666,GLOBL,49326,666606.77,652251.19999999995,
PATH/LAB,86666,TOTAL,49326,666606.77,652251.19999999995,
PATH/LAB,86668,GLOBL,1300,15850.81,15477.3,
PATH/LAB,86668,TOTAL,1300,15850.81,15477.3,
PATH/LAB,86671,GLOBL,18086,289775.19,283611.15999999997,
PATH/LAB,86671,TOTAL,18086,289775.19,283611.15999999997,
PATH/LAB,86674,GLOBL,1042,20432.63,20024.37,
PATH/LAB,86674,TOTAL,1042,20432.63,20024.37,
PATH/LAB,86677,26,N/A,0,0,
PATH/LAB,86677,GLOBL,173303,3153781.16,3083926.32,
PATH/LAB,86677,TOTAL,173303,3153781.16,3083926.32,
PATH/LAB,86682,GLOBL,2454,40453.050000000003,39535.120000000003,
PATH/LAB,86682,TOTAL,2454,40453.050000000003,39535.120000000003,
PATH/LAB,86684,GLOBL,2049,43162.38,42196.4,
PATH/LAB,86684,TOTAL,2049,43162.38,42196.4,
PATH/LAB,86687,GLOBL,411,4693.62,4379.26,
PATH/LAB,86687,TOTAL,411,4693.62,4379.26,
PATH/LAB,86688,GLOBL,143,2441.42,2243.34,
PATH/LAB,86688,TOTAL,143,2441.42,2243.34,
PATH/LAB,86689,GLOBL,610,16054.22,15731.47,
PATH/LAB,86689,TOTAL,610,16054.22,15731.47,
PATH/LAB,86692,GLOBL,842,17767.5,17369.29,
PATH/LAB,86692,TOTAL,842,17767.5,17369.29,
PATH/LAB,86694,GLOBL,8603,166549.81,162359.49,
PATH/LAB,86694,TOTAL,8603,166549.81,162359.49,
PATH/LAB,86695,26,N/A,0,0,
PATH/LAB,86695,GLOBL,40579,723977.1,708148.58,
PATH/LAB,86695,TOTAL,40579,723977.1,708148.58,
PATH/LAB,86696,26,N/A,0,0,
PATH/LAB,86696,GLOBL,44393,1164920.18,1139315.77,
PATH/LAB,86696,TOTAL,44393,1164920.18,1139315.77,
PATH/LAB,86698,GLOBL,7610,119905.52,116530.91,
PATH/LAB,86698,TOTAL,7610,119905.52,116530.91,
PATH/LAB,86701,26,N/A,0,0,
PATH/LAB,86701,TC,N/A,0,0,
PATH/LAB,86701,GLOBL,8337,100504.33,98443.35,
PATH/LAB,86701,TOTAL,8337,100504.33,98443.35,
PATH/LAB,86702,GLOBL,5244,89379.43,87551.67,
PATH/LAB,86702,TOTAL,5244,89379.43,87551.67,
PATH/LAB,86703,26,N/A,0,0,
PATH/LAB,86703,GLOBL,52477,952009.34,931795.8,
PATH/LAB,86703,TOTAL,52477,952009.34,931795.8,
PATH/LAB,86704,26,N/A,0,0,
PATH/LAB,86704,GLOBL,153482,2487870.9700000002,2431439.13,
PATH/LAB,86704,TOTAL,153482,2487870.9700000002,2431439.13,
PATH/LAB,86705,26,N/A,0,0,
PATH/LAB,86705,GLOBL,46416,743279.59,726806.08,
PATH/LAB,86705,TOTAL,46416,743279.59,726806.08,
PATH/LAB,86706,26,N/A,0,0,
PATH/LAB,86706,GLOBL,206110,2996153.84,2930068.13,
PATH/LAB,86706,TOTAL,206110,2996153.84,2930068.13,
PATH/LAB,86707,26,N/A,0,0,
PATH/LAB,86707,GLOBL,28309,445388.21,435750.07,
PATH/LAB,86707,TOTAL,28309,445388.21,435750.07,
PATH/LAB,86708,26,N/A,0,0,
PATH/LAB,86708,GLOBL,125936,2118726.89,2071729.44,
PATH/LAB,86708,TOTAL,125936,2118726.89,2071729.44,
PATH/LAB,86709,26,N/A,0,0,
PATH/LAB,86709,GLOBL,47183,718284.97,702922.18,
PATH/LAB,86709,TOTAL,47183,718284.97,702922.18,
PATH/LAB,86710,GLOBL,7002,119172.35,116453.52,
PATH/LAB,86710,TOTAL,7002,119172.35,116453.52,
PATH/LAB,86711,GLOBL,211,4021.39,3574.52,
PATH/LAB,86711,TOTAL,211,4021.39,3574.52,
PATH/LAB,86713,GLOBL,2146,39509.599999999999,38647.360000000001,
PATH/LAB,86713,TOTAL,2146,39509.599999999999,38647.360000000001,
PATH/LAB,86717,GLOBL,45,667.05,653.83000000000004,
PATH/LAB,86717,TOTAL,45,667.05,653.83000000000004,
PATH/LAB,86720,GLOBL,173,2238.1999999999998,2193.5300000000002,
PATH/LAB,86720,TOTAL,173,2238.1999999999998,2193.5300000000002,
PATH/LAB,86723,GLOBL,N/A,125.65,123.13,
PATH/LAB,86723,TOTAL,N/A,125.65,123.13,
PATH/LAB,86727,GLOBL,48,763.81,748.55,
PATH/LAB,86727,TOTAL,48,763.81,748.55,
PATH/LAB,86735,26,N/A,0,0,
PATH/LAB,86735,GLOBL,18389,304863.65999999997,298314.71999999997,
PATH/LAB,86735,TOTAL,18389,304863.65999999997,298314.71999999997,
PATH/LAB,86738,26,N/A,0,0,
PATH/LAB,86738,GLOBL,32581,568624.07999999996,550048.93000000005,
PATH/LAB,86738,TOTAL,32581,568624.07999999996,550048.93000000005,
PATH/LAB,86741,GLOBL,11,170.17,166.77,
PATH/LAB,86741,TOTAL,11,170.17,166.77,
PATH/LAB,86744,GLOBL,78,1400.1,1355.82,
PATH/LAB,86744,TOTAL,78,1400.1,1355.82,
PATH/LAB,86747,GLOBL,11916,235337,230105.73,
PATH/LAB,86747,TOTAL,11916,235337,230105.73,
PATH/LAB,86750,GLOBL,130,2135.7199999999998,2092.98,
PATH/LAB,86750,TOTAL,130,2135.7199999999998,2092.98,
PATH/LAB,86753,GLOBL,25015,365401.96,357820.46,
PATH/LAB,86753,TOTAL,25015,365401.96,357820.46,
PATH/LAB,86756,GLOBL,133,2332.8200000000002,2243.9299999999998,
PATH/LAB,86756,TOTAL,133,2332.8200000000002,2243.9299999999998,
PATH/LAB,86757,GLOBL,28339,742837.35,726053.57,
PATH/LAB,86757,TOTAL,28339,742837.35,726053.57,
PATH/LAB,86759,26,N/A,0,0,
PATH/LAB,86759,GLOBL,76,1364.2,1336.84,
PATH/LAB,86759,TOTAL,76,1364.2,1336.84,
PATH/LAB,86762,26,N/A,0,0,
PATH/LAB,86762,GLOBL,27331,531010.30000000005,519368.04,
PATH/LAB,86762,TOTAL,27331,531010.30000000005,519368.04,
PATH/LAB,86765,GLOBL,23512,375983.79,367908.67,
PATH/LAB,86765,TOTAL,23512,375983.79,367908.67,
PATH/LAB,86768,GLOBL,1490,22958.66,22499.16,
PATH/LAB,86768,TOTAL,1490,22958.66,22499.16,
PATH/LAB,86774,26,N/A,0,0,
PATH/LAB,86774,GLOBL,4388,87289.48,85219.98,
PATH/LAB,86774,TOTAL,4388,87289.48,85219.98,
PATH/LAB,86777,GLOBL,7614,147034.82999999999,143787.79999999999,
PATH/LAB,86777,TOTAL,7614,147034.82999999999,143787.79999999999,
PATH/LAB,86778,GLOBL,3378,64546.77,63124.46,
PATH/LAB,86778,TOTAL,3378,64546.77,63124.46,
PATH/LAB,86780,26,N/A,0,0,
PATH/LAB,86780,GLOBL,50591,880110.25,860601.97,
PATH/LAB,86780,TOTAL,50591,880110.25,860601.97,
PATH/LAB,86784,GLOBL,512,8636.51,8464.7000000000007,
PATH/LAB,86784,TOTAL,512,8636.51,8464.7000000000007,
PATH/LAB,86787,26,N/A,0,0,
PATH/LAB,86787,GLOBL,42322,697699.42,682217.73,
PATH/LAB,86787,TOTAL,42322,697699.42,682217.73,
PATH/LAB,86788,GLOBL,3340,67275.77,65705.08,
PATH/LAB,86788,TOTAL,3340,67275.77,65705.08,
PATH/LAB,86789,GLOBL,3187,62129.3,60679.94,
PATH/LAB,86789,TOTAL,3187,62129.3,60679.94,
PATH/LAB,86790,GLOBL,9392,157922.99,154549.09,
PATH/LAB,86790,TOTAL,9392,157922.99,154549.09,
PATH/LAB,86793,GLOBL,608,9747,9551.8700000000008,
PATH/LAB,86793,TOTAL,608,9747,9551.8700000000008,
PATH/LAB,86800,26,N/A,0,0,
