CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1954,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G9230,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9231,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9231,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9232,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9232,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9233,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9233,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9234,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9234,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9235,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9235,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9236,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9236,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9237,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9237,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9238,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9238,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9239,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9239,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9240,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9240,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9241,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9241,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9242,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9242,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9243,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9243,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9244,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9244,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9245,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9245,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9246,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9246,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9247,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9247,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9250,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9250,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9251,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9251,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9254,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9254,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9255,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9255,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9256,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9256,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9257,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9257,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9260,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9260,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9261,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9261,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9262,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9262,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9263,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9263,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9264,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9264,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9265,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9265,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9266,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9266,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9267,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9267,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9268,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9268,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9270,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9270,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9273,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9273,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9274,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9274,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9275,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9275,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9276,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9276,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9277,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9277,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9278,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9278,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9279,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9279,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9280,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9280,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9281,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9281,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9283,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9283,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9286,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9286,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9287,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9287,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9288,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9288,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9289,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9289,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9292,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9292,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9295,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9295,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9296,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9296,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9297,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9297,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9298,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9298,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9299,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9299,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9300,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9300,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9301,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9301,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9302,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9302,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9303,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9303,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9304,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9304,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9305,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9305,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9306,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9306,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9307,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9307,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9308,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9308,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9309,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9309,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9310,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9310,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9311,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9311,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9312,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9312,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9313,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9313,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9314,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9314,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9315,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9315,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9316,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9316,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9317,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9317,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9318,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9318,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9319,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9319,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9321,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9321,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9322,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9322,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9323,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9323,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9324,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9324,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9325,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9325,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9326,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9326,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9327,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9327,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9329,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9329,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9340,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9340,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9341,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9341,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9343,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9343,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9344,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9344,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9345,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9345,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9347,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9347,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9348,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9348,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9349,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9349,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9350,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9350,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9352,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9352,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9353,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9353,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9354,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9354,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9355,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9355,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9357,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9357,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9358,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9358,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9359,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9359,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9360,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9360,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9361,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9361,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9362,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9362,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9363,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9363,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9364,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9364,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9365,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9365,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9366,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9366,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9367,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9367,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9368,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9368,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9369,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9369,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9370,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9370,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9376,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9376,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9377,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9377,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9378,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9378,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9379,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9379,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9380,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9380,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9382,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9382,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9383,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9383,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9385,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9385,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9386,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9386,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9389,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9389,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9390,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9390,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9391,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9391,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9392,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9392,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9393,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9393,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9394,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9394,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9395,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9395,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9396,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9396,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9399,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9399,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9400,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9400,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9401,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9401,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9402,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9402,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9403,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9403,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9404,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9404,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9405,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9405,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9406,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9406,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9407,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9407,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9410,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9410,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9411,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9411,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9412,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9412,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9413,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9413,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9414,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9414,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9416,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9416,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9417,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9417,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9418,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9418,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9418,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9419,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9419,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9420,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9420,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9420,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9421,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9421,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9422,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9422,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9422,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9423,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9423,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9424,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9424,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9425,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9425,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9426,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9426,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9427,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9427,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9428,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9428,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9428,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9428,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9429,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9429,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9429,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9430,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9430,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9430,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9431,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9431,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9432,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9432,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9433,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9433,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9434,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9434,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9435,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9435,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9436,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9436,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9437,GLOBL,N/A,0,0,
